Monolithic OTB file name,Monolithic OTB current directory,Group name,Module name,Subdir in the module,commentaires
./Code/IO/otbSpotImageMetadataInterfaceFactory.cxx,IO,Core,Metadata,src,
./Code/IO/otbSpotImageMetadataInterfaceFactory.h,IO,Core,Metadata,include,
./Code/IO/otbSpotImageMetadataInterface.h,IO,Core,Metadata,include,
./Code/IO/otbTerraSarImageMetadataInterface.cxx,IO,Core,Metadata,src,
./Code/IO/otbTerraSarImageMetadataInterfaceFactory.cxx,IO,Core,Metadata,src,
./Code/IO/otbTerraSarImageMetadataInterfaceFactory.h,IO,Core,Metadata,include,
./Code/IO/otbTerraSarImageMetadataInterface.h,IO,Core,Metadata,include,
./Code/IO/otbWorldView2ImageMetadataInterface.cxx,IO,Core,Metadata,src,
./Code/IO/otbWorldView2ImageMetadataInterfaceFactory.cxx,IO,Core,Metadata,src,
./Code/IO/otbWorldView2ImageMetadataInterfaceFactory.h,IO,Core,Metadata,include,
./Code/IO/otbWorldView2ImageMetadataInterface.h,IO,Core,Metadata,include,
./Code/Radiometry/otbBandName.h,Radiometry,Core,Metadata,include,
./Code/Segmentation/otbHooverInstanceFilter.h,Segmentation,Segmentation,Metrics,include,
./Code/Segmentation/otbHooverInstanceFilter.txx,Segmentation,Segmentation,Metrics,include,
./Code/Segmentation/otbHooverMatrixFilter.h,Segmentation,Segmentation,Metrics,include,
./Code/Segmentation/otbHooverMatrixFilter.txx,Segmentation,Segmentation,Metrics,include,
./Code/FeatureExtraction/otbComplexMomentPathFunction.h,FeatureExtraction,Feature,Moments,include,
./Code/FeatureExtraction/otbComplexMomentPathFunction.txx,FeatureExtraction,Feature,Moments,include,
./Code/FeatureExtraction/otbComplexMomentsImageFunction.h,FeatureExtraction,Feature,Moments,include,
./Code/FeatureExtraction/otbComplexMomentsImageFunction.txx,FeatureExtraction,Feature,Moments,include,
./Code/FeatureExtraction/otbFlusserMomentsImageFunction.h,FeatureExtraction,Feature,Moments,include,
./Code/FeatureExtraction/otbFlusserMomentsImageFunction.txx,FeatureExtraction,Feature,Moments,include,
./Code/FeatureExtraction/otbFlusserPathFunction.h,FeatureExtraction,Feature,Moments,include,
./Code/FeatureExtraction/otbFlusserPathFunction.txx,FeatureExtraction,Feature,Moments,include,
./Code/FeatureExtraction/otbGeometricMomentPathFunction.h,FeatureExtraction,Feature,Moments,include,
./Code/FeatureExtraction/otbRadiometricMomentsFunctor.h,FeatureExtraction,Feature,Moments,include,
./Code/FeatureExtraction/otbRadiometricMomentsImageFilter.h,FeatureExtraction,Feature,Moments,include,
./Code/FeatureExtraction/otbRadiometricMomentsImageFilter.txx,FeatureExtraction,Feature,Moments,include,
./Code/FeatureExtraction/otbRadiometricMomentsImageFunction.h,FeatureExtraction,Feature,Moments,include,
./Code/FeatureExtraction/otbRadiometricMomentsImageFunction.txx,FeatureExtraction,Feature,Moments,include,
./Code/FeatureExtraction/otbRealMomentPathFunction.h,FeatureExtraction,Feature,Moments,include,
./Code/FeatureExtraction/otbRealMomentsImageFunction.h,FeatureExtraction,Feature,Moments,include,
./Code/FeatureExtraction/otbRealMomentsImageFunction.txx,FeatureExtraction,Feature,Moments,include,
./Code/Segmentation/otbMorphologicalProfilesSegmentationFilter.h,Segmentation,Segmentation,MorphologicalProfiles,include,
./Code/Segmentation/otbMorphologicalProfilesSegmentationFilter.txx,Segmentation,Segmentation,MorphologicalProfiles,include,
./Code/IO/otbMSTARImageIO.cxx,IO,IO,IOMSTAR,src,
./Code/IO/otbMSTARImageIOFactory.cxx,IO,IO,IOMSTAR,src,
./Code/IO/otbMSTARImageIOFactory.h,IO,IO,IOMSTAR,include,
./Code/IO/otbMSTARImageIO.h,IO,IO,IOMSTAR,include,
./Code/MultiScale/otbConvexOrConcaveClassificationFilter.h,MultiScale,Segmentation,MorphologicalProfiles,include,Should be in a separated MorphologicalProfiles module
./Code/MultiScale/otbGeodesicMorphologyDecompositionImageFilter.h,MultiScale,Segmentation,MorphologicalProfiles,include,Should be in a separated MorphologicalProfiles module
./Code/MultiScale/otbGeodesicMorphologyDecompositionImageFilter.txx,MultiScale,Segmentation,MorphologicalProfiles,include,Should be in a separated MorphologicalProfiles module
./Code/MultiScale/otbGeodesicMorphologyIterativeDecompositionImageFilter.h,MultiScale,Segmentation,MorphologicalProfiles,include,Should be in a separated MorphologicalProfiles module
./Code/MultiScale/otbGeodesicMorphologyIterativeDecompositionImageFilter.txx,MultiScale,Segmentation,MorphologicalProfiles,include,Should be in a separated MorphologicalProfiles module
./Code/MultiScale/otbGeodesicMorphologyLevelingFilter.h,MultiScale,Segmentation,MorphologicalProfiles,include,Should be in a separated MorphologicalProfiles module
./Code/MultiScale/otbImageToProfileFilter.h,MultiScale,Segmentation,MorphologicalProfiles,include,Should be in a separated MorphologicalProfiles module
./Code/MultiScale/otbImageToProfileFilter.txx,MultiScale,Segmentation,MorphologicalProfiles,include,Should be in a separated MorphologicalProfiles module
./Code/MultiScale/otbMorphologicalClosingProfileFilter.h,MultiScale,Segmentation,MorphologicalProfiles,include,Should be in a separated MorphologicalProfiles module
./Code/MultiScale/otbMorphologicalOpeningProfileFilter.h,MultiScale,Segmentation,MorphologicalProfiles,include,Should be in a separated MorphologicalProfiles module
./Code/MultiScale/otbMorphologicalPyramidAnalysisFilter.h,MultiScale,Filtering,MorphologicalPyramid,include,Should be in a separated MorphologicalPyramid module
./Code/MultiScale/otbMorphologicalPyramidAnalysisFilter.txx,MultiScale,Filtering,MorphologicalPyramid,include,Should be in a separated MorphologicalPyramid module
./Code/MultiScale/otbMorphologicalPyramidMRToMSConverter.h,MultiScale,Filtering,MorphologicalPyramid,include,Should be in a separated MorphologicalPyramid module
./Code/MultiScale/otbMorphologicalPyramidMRToMSConverter.txx,MultiScale,Filtering,MorphologicalPyramid,include,Should be in a separated MorphologicalPyramid module
./Code/MultiScale/otbMorphologicalPyramidResampler.h,MultiScale,Filtering,MorphologicalPyramid,include,Should be in a separated MorphologicalPyramid module
./Code/MultiScale/otbMorphologicalPyramidResampler.txx,MultiScale,Filtering,MorphologicalPyramid,include,Should be in a separated MorphologicalPyramid module
./Code/MultiScale/otbMorphologicalPyramidSegmentationFilter.h,MultiScale,Filtering,MorphologicalPyramid,include,Should be in a separated MorphologicalPyramid module
./Code/MultiScale/otbMorphologicalPyramidSegmentationFilter.txx,MultiScale,Filtering,MorphologicalPyramid,include,Should be in a separated MorphologicalPyramid module
./Code/MultiScale/otbMorphologicalPyramidSegmenter.h,MultiScale,Filtering,MorphologicalPyramid,include,Should be in a separated MorphologicalPyramid module
./Code/MultiScale/otbMorphologicalPyramidSegmenter.txx,MultiScale,Filtering,MorphologicalPyramid,include,Should be in a separated MorphologicalPyramid module
./Code/MultiScale/otbMorphologicalPyramidSynthesisFilter.h,MultiScale,Filtering,MorphologicalPyramid,include,Should be in a separated MorphologicalPyramid module
./Code/MultiScale/otbMorphologicalPyramidSynthesisFilter.txx,MultiScale,Filtering,MorphologicalPyramid,include,Should be in a separated MorphologicalPyramid module
./Code/MultiScale/otbMultiScaleConvexOrConcaveClassificationFilter.h,MultiScale,Segmentation,MorphologicalProfiles,include,Should be in a separated MorphologicalProfiles module
./Code/MultiScale/otbProfileDerivativeToMultiScaleCharacteristicsFilter.h,MultiScale,Segmentation,MorphologicalProfiles,include,Should be in a separated MorphologicalProfiles module
./Code/MultiScale/otbProfileDerivativeToMultiScaleCharacteristicsFilter.txx,MultiScale,Segmentation,MorphologicalProfiles,include,Should be in a separated MorphologicalProfiles module
./Code/MultiScale/otbProfileToProfileDerivativeFilter.h,MultiScale,Segmentation,MorphologicalProfiles,include,Should be in a separated MorphologicalProfiles module
./Code/MultiScale/otbProfileToProfileDerivativeFilter.txx,MultiScale,Segmentation,MorphologicalProfiles,include,Should be in a separated MorphologicalProfiles module
./Code/MultiScale/otbSubsampleImageFilter.h,MultiScale,Filtering,Wavelet,include,Should be in a separated Wavelets module
./Code/MultiScale/otbSubsampleImageFilter.txx,MultiScale,Filtering,Wavelet,include,Should be in a separated Wavelets module
./Code/MultiScale/otbWaveletFilterBank.h,MultiScale,Filtering,Wavelet,include,Should be in a separated Wavelets module
./Code/MultiScale/otbWaveletFilterBank.txx,MultiScale,Filtering,Wavelet,include,Should be in a separated Wavelets module
./Code/MultiScale/otbWaveletGenerator.cxx,MultiScale,Filtering,Wavelet,src,Should be in a separated Wavelets module
./Code/MultiScale/otbWaveletGenerator.h,MultiScale,Filtering,Wavelet,include,Should be in a separated Wavelets module
./Code/MultiScale/otbWaveletHighPassOperator.h,MultiScale,Filtering,Wavelet,include,Should be in a separated Wavelets module
./Code/MultiScale/otbWaveletLowPassOperator.h,MultiScale,Filtering,Wavelet,include,Should be in a separated Wavelets module
./Code/MultiScale/otbWaveletOperatorBase.h,MultiScale,Filtering,Wavelet,include,Should be in a separated Wavelets module
./Code/MultiScale/otbWaveletOperatorBase.txx,MultiScale,Filtering,Wavelet,include,Should be in a separated Wavelets module
./Code/MultiScale/otbWaveletOperator.h,MultiScale,Filtering,Wavelet,include,Should be in a separated Wavelets module
./Code/MultiScale/otbWaveletPacketDecompositionCosts.h,MultiScale,Filtering,Wavelet,include,Should be in a separated Wavelets module
./Code/MultiScale/otbWaveletPacketTransform.h,MultiScale,Filtering,Wavelet,include,Should be in a separated Wavelets module
./Code/MultiScale/otbWaveletPacketTransform.txx,MultiScale,Filtering,Wavelet,include,Should be in a separated Wavelets module
./Code/MultiScale/otbWaveletTransform.h,MultiScale,Filtering,Wavelet,include,Should be in a separated Wavelets module
./Code/MultiScale/otbWaveletTransform.txx,MultiScale,Filtering,Wavelet,include,Should be in a separated Wavelets module
./Code/IO/otbMWImageIO.cxx,IO,IO,IOMW,src,
./Code/IO/otbMWImageIOFactory.cxx,IO,IO,IOMW,src,
./Code/IO/otbMWImageIOFactory.h,IO,IO,IOMW,include,
./Code/IO/otbMWImageIO.h,IO,IO,IOMW,include,
./Code/ObjectDetection/otbDescriptorsListSampleGenerator.h,ObjectDetection,Detection,ObjectDetection,include,
./Code/ObjectDetection/otbDescriptorsListSampleGenerator.txx,ObjectDetection,Detection,ObjectDetection,include,
./Code/ObjectDetection/otbFlusserMomentsIFFactory.h,ObjectDetection,Detection,ObjectDetection,include,Creates coupling with ImageFunction. Move to ImageFunction ?
./Code/ObjectDetection/otbFlusserMomentsIFFactory.txx,ObjectDetection,Detection,ObjectDetection,include,Creates coupling with ImageFunction. Move to ImageFunction ?
./Code/ObjectDetection/otbFourierMellinDescriptorsIFFactory.h,ObjectDetection,Detection,ObjectDetection,include,Creates coupling with ImageFunction. Move to ImageFunction ?
./Code/ObjectDetection/otbFourierMellinDescriptorsIFFactory.txx,ObjectDetection,Detection,ObjectDetection,include,Creates coupling with ImageFunction. Move to ImageFunction ?
./Code/ObjectDetection/otbHaralickTexturesIFFactory.h,ObjectDetection,Detection,ObjectDetection,include,Creates coupling with ImageFunction. Move to ImageFunction ?
./Code/ObjectDetection/otbHaralickTexturesIFFactory.txx,ObjectDetection,Detection,ObjectDetection,include,Creates coupling with ImageFunction. Move to ImageFunction ?
./Code/ObjectDetection/otbLabeledSampleLocalizationGenerator.h,ObjectDetection,Detection,ObjectDetection,include,
./Code/ObjectDetection/otbLabeledSampleLocalizationGenerator.txx,ObjectDetection,Detection,ObjectDetection,include,
./Code/ObjectDetection/otbLocalHistogramIFFactory.h,ObjectDetection,Detection,ObjectDetection,include,Creates coupling with ImageFunction. Move to ImageFunction ?
./Code/ObjectDetection/otbLocalHistogramIFFactory.txx,ObjectDetection,Detection,ObjectDetection,include,Creates coupling with ImageFunction. Move to ImageFunction ?
./Code/ObjectDetection/otbMultiChannelIFFactory.h,ObjectDetection,Detection,ObjectDetection,include,Creates coupling with ImageFunction. Move to ImageFunction ?
./Code/ObjectDetection/otbObjectDetectionClassifier.h,ObjectDetection,Learning,SVMLearning,include,Move to LibSVM to avoid coupling
./Code/ObjectDetection/otbObjectDetectionClassifier.txx,ObjectDetection,Learning,SVMLearning,include,Move to LibSVM to avoid coupling
./Code/ObjectDetection/otbRadiometricMomentsIFFactory.h,ObjectDetection,Detection,ObjectDetection,include,Creates coupling with ImageFunction. Move to ImageFunction ?
./Code/ObjectDetection/otbRadiometricMomentsIFFactory.txx,ObjectDetection,Detection,ObjectDetection,include,Creates coupling with ImageFunction. Move to ImageFunction ?
./Code/BasicFilters/otbUnaryFunctorObjectListBooleanFilter.h,BasicFilters,Core,ObjectList,include,
./Code/BasicFilters/otbUnaryFunctorObjectListBooleanFilter.txx,BasicFilters,Core,ObjectList,include,
./Code/BasicFilters/otbUnaryFunctorObjectListFilter.h,BasicFilters,Core,ObjectList,include,
./Code/BasicFilters/otbUnaryFunctorObjectListFilter.txx,BasicFilters,Core,ObjectList,include,
./Code/Common/otbObjectList.h,Common,Core,ObjectList,include,
./Code/Common/otbObjectListSource.h,Common,Core,ObjectList,include,
./Code/Common/otbObjectListSource.txx,Common,Core,ObjectList,include,
./Code/Common/otbObjectListToObjectListFilter.h,Common,Core,ObjectList,include,
./Code/Common/otbObjectListToObjectListFilter.txx,Common,Core,ObjectList,include,
./Code/Common/otbObjectList.txx,Common,Core,ObjectList,include,
./Code/FeatureExtraction/otbRemoveTortuousPathListFilter.h,FeatureExtraction,Detection,RoadExtraction,include,Part of the RoadExtraction framework. Should be moved there.
./Code/IO/otbONERAImageIO.cxx,IO,IO,IOONERA,src,
./Code/IO/otbONERAImageIOFactory.cxx,IO,IO,IOONERA,src,
./Code/IO/otbONERAImageIOFactory.h,IO,IO,IOONERA,include,
./Code/IO/otbONERAImageIO.h,IO,IO,IOONERA,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbBoostMachineLearningModelFactory.h,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbBoostMachineLearningModelFactory.txx,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbBoostMachineLearningModel.h,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbBoostMachineLearningModel.txx,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbDecisionTreeMachineLearningModelFactory.h,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbDecisionTreeMachineLearningModelFactory.txx,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbDecisionTreeMachineLearningModel.h,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbDecisionTreeMachineLearningModel.txx,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbGradientBoostedTreeMachineLearningModelFactory.h,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbGradientBoostedTreeMachineLearningModelFactory.txx,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbGradientBoostedTreeMachineLearningModel.h,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbGradientBoostedTreeMachineLearningModel.txx,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbKNearestNeighborsMachineLearningModelFactory.h,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbKNearestNeighborsMachineLearningModelFactory.txx,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbKNearestNeighborsMachineLearningModel.h,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbKNearestNeighborsMachineLearningModel.txx,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbNeuralNetworkMachineLearningModelFactory.h,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbNeuralNetworkMachineLearningModelFactory.txx,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbNeuralNetworkMachineLearningModel.h,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbNeuralNetworkMachineLearningModel.txx,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbNormalBayesMachineLearningModelFactory.h,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbNormalBayesMachineLearningModelFactory.txx,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbNormalBayesMachineLearningModel.h,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbNormalBayesMachineLearningModel.txx,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbOpenCVUtils.h,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbRandomForestsMachineLearningModelFactory.h,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbRandomForestsMachineLearningModelFactory.txx,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbRandomForestsMachineLearningModel.h,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbRandomForestsMachineLearningModel.txx,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbSVMMachineLearningModelFactory.h,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbSVMMachineLearningModelFactory.txx,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbSVMMachineLearningModel.h,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/UtilitiesAdapters/OpenCVAdapters/otbSVMMachineLearningModel.txx,UtilitiesAdapters/OpenCVAdapters,Adapters,OpenCVAdapters,include,
./Code/IO/otbThreads.cxx,IO,Adapters,OpenThreadsAdapters,src,
./Code/IO/otbThreads.h,IO,Adapters,OpenThreadsAdapters,include,
./Code/IO/otbWavelengthSpectralBands.cxx,IO,Radiometry,OpticalCalibration,src,
./Code/IO/otbWavelengthSpectralBands.h,IO,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbAeronetData.cxx,Radiometry,Radiometry,OpticalCalibration,src,
./Code/Radiometry/otbAeronetData.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbAeronetFileReader.cxx,Radiometry,Radiometry,OpticalCalibration,src,
./Code/Radiometry/otbAeronetFileReader.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbAtmosphericCorrectionParameters.cxx,Radiometry,Radiometry,OpticalCalibration,src,
./Code/Radiometry/otbAtmosphericCorrectionParameters.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbAtmosphericCorrectionParametersTo6SAtmosphericRadiativeTerms.cxx,Radiometry,Radiometry,OpticalCalibration,src,
./Code/Radiometry/otbAtmosphericCorrectionParametersTo6SAtmosphericRadiativeTerms.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbAtmosphericRadiativeTerms.cxx,Radiometry,Radiometry,OpticalCalibration,src,
./Code/Radiometry/otbAtmosphericRadiativeTerms.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbImageMetadataCorrectionParameters.cxx,Radiometry,Radiometry,OpticalCalibration,src,
./Code/Radiometry/otbImageMetadataCorrectionParameters.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbImageToLuminanceImageFilter.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbImageToReflectanceImageFilter.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbLuminanceToImageImageFilter.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbLuminanceToReflectanceImageFilter.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbRadiometryCorrectionParametersToAtmosphericRadiativeTerms.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbReflectanceToImageImageFilter.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbReflectanceToLuminanceImageFilter.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbReflectanceToSurfaceReflectanceImageFilter.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbReflectanceToSurfaceReflectanceImageFilter.txx,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbSIXSTraits.cxx,Radiometry,Radiometry,OpticalCalibration,src,
./Code/Radiometry/otbSIXSTraits.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbSurfaceAdjacencyEffect6SCorrectionSchemeFilter.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbSurfaceAdjacencyEffect6SCorrectionSchemeFilter.txx,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbSurfaceAdjacencyEffectCorrectionSchemeFilter.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbSurfaceAdjacencyEffectCorrectionSchemeFilter.txx,Radiometry,Radiometry,OpticalCalibration,include,
./Code/Radiometry/otbVarSol.h,Radiometry,Radiometry,OpticalCalibration,include,
./Code/UtilitiesAdapters/OssimAdapters/otbDateTimeAdapter.cxx,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,src,
./Code/UtilitiesAdapters/OssimAdapters/otbDateTimeAdapter.h,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,include,
./Code/UtilitiesAdapters/OssimAdapters/otbDEMConvertAdapter.cxx,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,src,
./Code/UtilitiesAdapters/OssimAdapters/otbDEMConvertAdapter.h,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,include,
./Code/UtilitiesAdapters/OssimAdapters/otbDEMHandler.cxx,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,src,
./Code/UtilitiesAdapters/OssimAdapters/otbDEMHandler.h,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,include,
./Code/UtilitiesAdapters/OssimAdapters/otbEllipsoidAdapter.cxx,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,src,
./Code/UtilitiesAdapters/OssimAdapters/otbEllipsoidAdapter.h,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,include,
./Code/UtilitiesAdapters/OssimAdapters/otbFilterFunctionValues.cxx,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,src,
./Code/UtilitiesAdapters/OssimAdapters/otbFilterFunctionValues.h,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,include,
./Code/UtilitiesAdapters/OssimAdapters/otbGeometricSarSensorModelAdapter.cxx,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,src,
./Code/UtilitiesAdapters/OssimAdapters/otbGeometricSarSensorModelAdapter.h,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,include,
./Code/UtilitiesAdapters/OssimAdapters/otbImageKeywordlist.cxx,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,src,
./Code/UtilitiesAdapters/OssimAdapters/otbImageKeywordlist.h,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,include,
./Code/UtilitiesAdapters/OssimAdapters/otbMapProjectionAdapter.cxx,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,src,
./Code/UtilitiesAdapters/OssimAdapters/otbMapProjectionAdapter.h,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,include,
./Code/UtilitiesAdapters/OssimAdapters/otbMetaDataKey.cxx,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,src,
./Code/UtilitiesAdapters/OssimAdapters/otbMetaDataKey.h,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,include,
./Code/UtilitiesAdapters/OssimAdapters/otbPlatformPositionAdapter.cxx,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,src,
./Code/UtilitiesAdapters/OssimAdapters/otbPlatformPositionAdapter.h,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,include,
./Code/UtilitiesAdapters/OssimAdapters/otbRPCProjectionAdapter.cxx,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,src,
./Code/UtilitiesAdapters/OssimAdapters/otbRPCProjectionAdapter.h,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,include,
./Code/UtilitiesAdapters/OssimAdapters/otbRPCSolverAdapter.cxx,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,src,
./Code/UtilitiesAdapters/OssimAdapters/otbRPCSolverAdapter.h,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,include,
./Code/UtilitiesAdapters/OssimAdapters/otbSensorModelAdapter.cxx,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,src,
./Code/UtilitiesAdapters/OssimAdapters/otbSensorModelAdapter.h,UtilitiesAdapters/OssimAdapters,Adapters,OSSIMAdapters,include,
./Code/Fusion/otbBayesianFusionFilter.h,Fusion,Fusion,PanSharpening,include,
./Code/Fusion/otbBayesianFusionFilter.txx,Fusion,Fusion,PanSharpening,include,
./Code/Fusion/otbFusionImageBase.h,Fusion,Fusion,PanSharpening,include,
./Code/Fusion/otbLmvmPanSharpeningFusionImageFilter.h,Fusion,Fusion,PanSharpening,include,
./Code/Fusion/otbLmvmPanSharpeningFusionImageFilter.txx,Fusion,Fusion,PanSharpening,include,
./Code/Fusion/otbSimpleRcsPanSharpeningFusionImageFilter.h,Fusion,Fusion,PanSharpening,include,
./Code/Fusion/otbSimpleRcsPanSharpeningFusionImageFilter.txx,Fusion,Fusion,PanSharpening,include,
./Code/Common/otbDrawPathFilter.h,Common,Filtering,Path,include,
./Code/Common/otbDrawPathFilter.txx,Common,Filtering,Path,include,
./Code/Common/otbDrawPathListFilter.h,Common,Filtering,Path,include,
./Code/Common/otbDrawPathListFilter.txx,Common,Filtering,Path,include,
./Code/Common/otbImageToPathFilter.h,Common,Filtering,Path,include,
./Code/Common/otbImageToPathFilter.txx,Common,Filtering,Path,include,
./Code/Common/otbImageToPathListFilter.h,Common,Filtering,Path,include,
